record_id,altitude,wildlife_struck_actual,effect_impact,effect_damage,flight_date,phase_of_flight,conditions_sky,remains_collected,remains_sent,remarks,wildlife_id,warning,cost,injuries
314415,0,1,None,No damage,7/27/2011,Landing Roll,Overcast,0,0,BIRD STRUCK WINDSHIELD. NO DMG TO A/C.,12927,0,0,0
313550,0,1,Other,No damage,7/27/2011,Landing Roll,Some Cloud,0,0,"DURING AFTERNOON RWY INSPN, HAD TO DELAY FOR A/C TO LAND. THEN FOUND BIRD ON RWY. FLT WAS DELAYED 1/2 HR FOR MX TO CHECK A/C. FOUND BIRD BY LIGHT #57. NO DMG, COULD NOT TELL WHERE BIRD HIT A/C. MX RECORDS INDICATED STRIKE WAS ON SHORT FINAL.",81,0,0,0
314128,0,1,None,No damage,7/27/2011,Climb,No Cloud,0,0,,5,1,0,0
313547,0,1,None,No damage,7/27/2011,Approach,No Cloud,0,0,CAPT REPTD GLANCING BLOW TO CAPT'S SIDE WINDSCREEN. BIRD WAS FOUND MOSTLY INTACT ON RWY 4R NEAR INTXN G 15' LEFT OF CENTERLINE.,297,1,0,0
314125,0,1,None,No damage,7/27/2011,Take-off run,Some Cloud,0,0,ID BY SMITHSONIAN. PILOT REPTD POSSIBLE STRIKE ON T/O RUN. RWY CKD AND ONE BIRD FOUND ON SHOULDER OF 4R NEAR 4000 FT DIST TO GO SIGN. NO DMG REPTD. BIRD COLLECTED AND SAMPLED.,2271,1,0,0
314420,0,1,None,No damage,7/27/2011,Landing Roll,Some Cloud,0,0,"ID BY SMITHSONIAN. OPS RESPONDED AND COLLECTED SNARGE FROM A/C. USDA SENT REMAINS TO SI.DATA ENTRY NOE: # STRUCK NOT REPTD, ASSUME 1.",45,1,0,0
313548,1,1,None,Cause damage,7/27/2011,Approach,Some Cloud,0,0,BIRD HIT UPPER LEFT NOSE AND DEFLECTED THE PANEL AND LIFTED THE ACCESS DOOR TO THE LEFT AVIONICS COMPARTMENT. HALF OF THE BIRD ENTERED THE AVIONICS BAY. REST OF THE BIRD WENT THRU THE LEFT ENG. A/C CONTD AND LANDED. NO DMG TO ENG. A/C WILL BE FERRIED TO R,24285,0,0,0
314819,0,1,None,No damage,7/27/2011,Landing Roll,No Cloud,0,0,,297,0,0,0
314874,0,1,None,No damage,7/27/2011,Approach,Some Cloud,0,0,NO DMG.,5,1,0,0
314438,0,1,None,No damage,7/28/2011,Landing Roll,No Cloud,0,0,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",0,0,0,0
313555,0,1,None,No damage,7/28/2011,Approach,No Cloud,0,0,PILOT REPT: ON APCH  TO 4R BIRD HIT LEFT FWD WINDSHLD IN UPPER LEFT CORNER. CONTD NORMAL APCH & LDG. TWR WAS NOTIFIED AFTER LDG. LOGBOOK ENTRY MADE. UNDETERMINED BLACK BIRD. NO DMG FOUND BY MX INSPN.,5,0,0,0
314435,0,1,None,No damage,7/28/2011,Approach,No Cloud,0,0,FINAL APRCH.,5,0,0,0
314426,0,1,None,No damage,7/28/2011,Take-off run,No Cloud,0,0,NO DMG.,5,0,0,0
314434,0,1,None,No damage,7/28/2011,Approach,Some Cloud,0,0,NO DMG.,0,1,0,0
313554,0,1,None,No damage,7/28/2011,Take-off run,No Cloud,0,0,"ATIS WARNING. NO ISSUED. CAPT REPTD FUSELAGE WAS STRUCK, OTHER REPT INDICATED  WINDSHLD.",5,1,0,0
314433,0,1,None,No damage,7/28/2011,Approach,No Cloud,0,0,BIRD REPTD AS SMALL BLACK BIRD.,5,1,0,0
314424,0,1,None,No damage,7/28/2011,Take-off run,Some Cloud,0,0,ROTATION.,5,1,0,0
314439,1,1,None,No damage,7/28/2011,Climb,Some Cloud,0,0,,5,0,0,0
313557,0,1,None,No damage,7/28/2011,Take-off run,Some Cloud,0,0,"STRIKE REPTDVIA ATCT. A/C HIT BIRD AT ROTATION. REMAINS FOUND AT THE 7,500 RDR ON RWY 16R. ARPT CASE A11-11843.",624,1,0,0
314425,0,1,None,No damage,7/28/2011,Landing Roll,Some Cloud,0,0,ID BY SMITHSONIAN. STRUCK AT 19L @ E4.,297,1,0,0
314875,0,1,None,No damage,7/28/2011,Take-off run,Some Cloud,0,0,A/C REPTD HITTING ANIMAL ON T/O. REMOVED FROM RWY.,7688,1,0,0
314622,0,1,None,No damage,7/29/2011,Landing Roll,Overcast,0,0,NO DMG. FLT 6389 REPTD STRIKE AT 2000' DOWN RWY. RWY SWEEP FOUND NO REMAINS. MET A/C AT GATE AND INTERVIEWED FLT CREW. F/O THOUGHT THEY MIGHT HAVE HIT A BIRD OVER RWY 28R. IT WAS SMALL AND DARK IN COLOR. NOTHING FOUND ON POST ARRIVAL WALK AROUND. (DATA EN,5,0,0,0
314472,0,1,None,No damage,7/29/2011,Approach,No Cloud,0,0,BIRD STRUCK TWO FT BELOW F/O WINDSHIELD.,5,0,0,0
314463,0,1,None,No damage,7/29/2011,Landing Roll,Some Cloud,0,0,,5,0,0,0
313562,0,1,None,No damage,7/29/2011,Approach,No Cloud,0,0,NO DMG FOUND BY MX INSPN.,2,1,0,0
313559,0,1,None,No damage,7/29/2011,Approach,Some Cloud,0,0,,5,1,0,0
314458,1,1,None,No damage,7/29/2011,Climb,Some Cloud,0,0,RESIDUE ON PILOT FRONT/SIDE WINDSHIELD.,5,0,0,0
314460,1,1,,No damage,,,No Cloud,0,0,SMALL BIRD GLANCED OFF COPILOT WINDSCREEN. NO VISIBLE DMG TO A/C.,5,0,0,0
314470,0,1,None,No damage,7/29/2011,Climb,Overcast,0,0,NO DMG INCURRED. PILOT ADVISED THAT AFTER DEPT HE SAW MORE THAN 100 BIRDS OFF DEPT END OF RWY 13.,5,1,0,0
314443,0,1,None,No damage,7/29/2011,Approach,Overcast,0,0,,81,0,0,0
314455,0,1,None,No damage,7/29/2011,Landing Roll,Some Cloud,0,0,FOUND AT 1500 FT OF RWY 31. A/C ABLE TO TAXI INTO FAA RAMP WITH NO ISSUES.,81,1,0,0
314442,0,1,None,No damage,7/29/2011,Take-off run,No Cloud,0,0,CAPT REPTD TO TOWER STRIKING A BIRD ON T/O. NO PROBLEMS. RWY 8R INSPECTED. ONE MOURNING DOVE COLLECTED FROM 8R AND THE M-10 INTXN.,91,1,0,0
314466,0,1,None,No damage,7/29/2011,Landing Roll,No Cloud,0,0,BIRD STRUCK UPPER PART OF COWLING. NO DMG.,1,1,0,0
314453,0,1,None,No damage,7/29/2011,Landing Roll,Some Cloud,0,0,BIRD SEEN PASSING F/O SIDE WINDOW. STRUCK RT MAIN LANDING GEAR. REMAINS REMVD FROM W SHOULDER OF RWY 22R ACROSS FROM TWY A7.,624,1,0,0
313564,0,1,None,No damage,7/29/2011,Take-off run,Overcast,0,0,"PILOT REPTD STRIKING BIRD ON ROTATION. ID BY PVD OPS. BARN SWALLOW REMAINS RECOVERED ABOUT 4,000' FROM END OF RWY. SNARGE WAS COLLECTED AT DESTINATION, KDCA BY MX. . SMITHSONIAN FOUND NO WILDLIFE MATERIAL IN SAMPLE.",297,1,0,0
314452,0,1,None,No damage,7/29/2011,Take-off run,Some Cloud,0,0,ID BY SMITHSONIAN. MSN ATCT ADVISED ARPT OPS SUPV OF PIREP DAL 872. PIC CONT FLT. ARPT OPS SUPV CONDUCTED RWY INSPN AND REMVD REMAINS OF UNIDENT BIRD. REMAINS COLLECTED AND SENT TO SI FOR ID.,624,1,0,0
313560,1,1,Other,Cause damage,7/29/2011,Descent,No Cloud,0,0,ID BY SMITHSONIAN. DFW OPS COLLECTED SNARGE FROM WING.  A/C WAS APPROX 25 NM FROM ARPT. DENT IN LEADING EDGE SLAT. A/C WAS TAKEN OUT OF SERVICE FOR REPAIR. FLT DELAYED 101 MINS FOR CHANGE OF EQUIPMENT.,144,1,0,0
314841,0,1,None,No damage,7/30/2011,Landing Roll,Overcast,0,0,,21470,0,0,0
314475,0,1,None,No damage,7/30/2011,Approach,No Cloud,0,0,,0,0,0,0
314481,0,1,None,No damage,7/30/2011,Climb,Some Cloud,0,0,CRJ REPTD STRIKING A BIRD ON T/O RUN. COU SFTY OFCR INVESTIGATION FOUND A CARCASS. BIRD APPEARED TO BE FEMALE RED-WINGED BLACKBIRD.,80,0,0,0
314478,0,1,None,No damage,7/30/2011,Take-off run,Some Cloud,0,0,PILOT REPTD TO ATCT THEY HIT A BIRD ON T/O RUN FOR RWY 14 AT 5000 FT REM. CREW DID NOT DECLARE AN EMERGENCY AND CONT FLT TO ATL. ATCT ADVISED ARPT OPS. OPS ADVISED LOCAL GRND CREW WHO CONTACTED ATL. ATL ADVISED NO DMG TO A/C.,91,0,0,0
314483,0,1,None,No damage,7/30/2011,Landing Roll,No Cloud,0,0,SMALL AMT OF REMAINS ON NOSECONE.,5,1,0,0
314893,0,1,None,No damage,7/30/2011,Approach,Some Cloud,0,0,STRIKE ON F/O'S WINDSHLD. NO DMG. REMAINS FOUND & REMOVED FROM RWY.,297,1,0,0
314484,1,1,None,No damage,7/30/2011,Approach,No Cloud,0,0,FINAL APRCH.,5,1,0,0
313568,0,1,None,No damage,7/30/2011,Approach,Some Cloud,0,0,"ID BY SMITHSONIAN FROM FEATHER SAMPLE COLLECTED ON LEADINGE EDGE OF LEFT WING FLAP. MX FOUND EVIDENCE ON WALK AROUND. PILOT SAW ABOUT 10  SMALL, WHITE BIRDS, SMALLER THAN GULLS. THEY PROBABLY HIT A/C LEFT OF THE FUSELAGE. HE ONLY KNEW OF THE STRIKE FROM A",144,1,0,0
314825,0,1,None,No damage,7/31/2011,Approach,Some Cloud,0,0,,0,0,0,0
314500,0,1,None,No damage,7/31/2011,Approach,No Cloud,0,0,"NO DMG TO A/C, CONTROLS OR ENG. THRESHOLD.",5,0,0,0
313574,0,1,None,No damage,7/31/2011,Climb,No Cloud,0,0,"NO APPARENT DMG. (DATA ENTRY NOTE: ALT REPTD AS 20 AND 200, TOOK AVG)",3342,1,0,0
313576,0,1,None,No damage,7/31/2011,Approach,No Cloud,0,0,"ABOUT 100 FT AGL, IN LANDING PHASE, BIRD HIT F/O WINDOW.",5,0,0,0
314491,1,1,None,No damage,7/31/2011,Climb,No Cloud,0,0,BIRD SMEAR NEAR CENTER OF WINDSHIELD ON F/O SIDE. DID NOT SEE UNTIL WE LANDED IN LUBBOCK. NO DMG.,5,0,0,0
314499,0,1,None,No damage,7/31/2011,Climb,Some Cloud,0,0,"NO DMG REPTD. FEMALE, NOT ID'D BY WILDLF BIOL.",12927,0,0,0
314495,0,1,None,No damage,7/31/2011,Take-off run,No Cloud,0,0,RWY 1 NEAR TWY. PILOT REPTD BIRD STRIKING TOP OF WINDSCREEN DURING T/O ROLL. NO DMG TO A/C REPTD AND NO ASSISTANCE REQ. REMAINS FOUND ON RWY.,297,1,0,0
314489,0,1,None,No damage,7/31/2011,Landing Roll,Some Cloud,0,0,EAST ATCT STATED PILOT HAD REPTD STRIKING A BIRD WHILE LANDING RWY 17C. DOVE FOUND AND REMVD FROM RWY 25 FT N OF TWY Y. INSPN TOOK THREE MTS.,91,1,0,0
314824,0,1,None,No damage,7/31/2011,Approach,No Cloud,0,0,BLACK BIRD. NO DMG.,168,0,0,0
315408,0,1,None,No damage,8/1/2011,Climb,No Cloud,0,0,ATIS WARNING. NO BIRDS FOUND ON RWY.,5,1,0,0
315358,0,1,None,No damage,8/1/2011,Approach,Some Cloud,0,0,NO DMG.,0,0,0,0
315375,0,1,None,No damage,8/1/2011,Take-off run,No Cloud,0,0,LARGE BLOOD SMEAR ON WINDOW 7D.,0,1,0,0
315357,0,1,None,No damage,8/1/2011,Take-off run,No Cloud,0,0,,5,1,0,0
315351,0,1,None,No damage,8/1/2011,Approach,Some Cloud,0,0,BIRD REPTD AS: SPARROW/STARLING. NO KNOWN DMG. CO PERSONNEL WILL INSPECT A/C.,5,1,0,0
315380,0,1,None,No damage,8/1/2011,Take-off run,No Cloud,0,0,NO DMG. BIRD HIT #1 COWLING (RT SIDE) LIP AND DEFLECTED TO BOTTOM INBOARD RT WING.,5,1,200,0
315376,0,1,None,No damage,8/1/2011,Take-off run,Some Cloud,0,0,,81,0,0,0
314573,0,1,None,No damage,8/1/2011,Approach,No Cloud,0,0,BLOOD AND GUT SMEAR.,168,0,20,0
315378,0,1,None,No damage,8/1/2011,Landing Roll,Some Cloud,0,0,"MSN ATCT ADVISED OF A BIRDSTRIKE PIREP SKW 5562. ARPT OPS SUPV RESPONDED AND INSEPCTED RWY 3/21 AND REMVD AN INTACT RED-TAILED HAWK CARCASS. OPS SUPV MET WITH FLT CREW AT GATE AND PIC DETERMINED NO DMG TO A/C. PILOTS SAID THEY DID NOT HEAR A DISTINCT ""THU",2026,1,0,0
314572,0,1,None,No damage,8/1/2011,Take-off run,Some Cloud,0,0,,297,1,0,0
315379,0,1,None,No damage,8/1/2011,Approach,Overcast,0,0,"NO DMG TO A/C. BIRD REPTD AS MEADOWLARK, ASSUME EASTERN FROM LOCATION.",107,1,0,0
315404,0,1,None,No damage,8/2/2011,Landing Roll,No Cloud,0,0,,5,0,0,0
315394,0,1,None,No damage,8/2/2011,Climb,No Cloud,0,0,BIRD STRUCK AT ROTATION. STRUCK ON RT SIDE OF F/O WINDSHIELD.,0,1,0,0
315409,0,1,None,No damage,8/2/2011,Approach,No Cloud,0,0,A SMALL BIRD STRUCK LT SIDE OF FUSELAGE ABOVE CAPT WINDOW. ATIS WARNING.,5,1,0,0
315387,0,1,None,No damage,8/2/2011,Take-off run,Some Cloud,0,0,POSSIBLY SANDPIPER.,5,1,0,0
315388,0,1,None,No damage,8/2/2011,Take-off run,No Cloud,0,0,LARK?,5,0,0,0
315395,0,1,None,No damage,8/2/2011,Landing Roll,No Cloud,0,0,,2,1,0,0
315402,0,1,None,No damage,8/2/2011,Landing Roll,Some Cloud,0,0,ID BY SMITHSONIAN. PILOT REPTD STRIKE ON L/R RWY 33 JUST N OF TWY P INTXN.,81,1,0,0
315416,0,1,None,No damage,8/3/2011,Climb,Overcast,0,0,,75,0,0,0
315412,0,1,None,No damage,8/3/2011,Take-off run,Some Cloud,0,0,"NO CHANGE TO ENG PARAMETERS. ON ARRIVAL TO DEST, MX INSPN. NO DMG TO A/C.",0,0,0,0
315411,0,1,None,No damage,8/3/2011,Approach,No Cloud,0,0,JUST INTESTINES.,5,0,0,0
314580,0,1,None,No damage,8/3/2011,Take-off run,No Cloud,0,0,NO DMG OR REMAINS.,5,0,0,0
314581,0,1,None,No damage,8/3/2011,Approach,Some Cloud,0,0,NO DMG,5,0,0,0
315417,0,1,None,No damage,8/3/2011,Take-off run,No Cloud,0,0,A&P MX KDCA RECVRD REMAINS OF A BIRD FROM A/C. ID BY WS AS AMER KESTREL.,81,0,0,0
315419,0,1,None,No damage,8/3/2011,Landing Roll,Some Cloud,0,0,OUTER EDGE OF #1 ENG COWLING. NO DMG.,1,0,0,0
315410,0,1,None,No damage,8/3/2011,Take-off run,No Cloud,0,0,,624,1,0,0
315879,0,1,None,No damage,8/4/2011,Take-off run,Some Cloud,0,0,,5,0,0,0
315881,0,1,None,No damage,8/4/2011,Approach,Some Cloud,0,0,ATIS WARNING. NOSE GEAR DOOR.,2,1,0,0
315440,1,1,None,No damage,8/4/2011,Approach,Some Cloud,0,0,,5,0,0,0
316318,0,1,None,No damage,8/4/2011,Take-off run,No Cloud,0,0,,1,0,0,0
315424,0,1,None,No damage,8/4/2011,Climb,No Cloud,0,0,,5,0,0,0
315432,0,1,None,No damage,8/4/2011,Climb,Some Cloud,0,0,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",5,0,0,0
315428,0,1,None,No damage,8/4/2011,Climb,No Cloud,0,0,NO DMG. JUST OFF DEPT END OF RWY.,5,0,0,0
315426,0,1,Precautionary Landing,No damage,8/4/2011,Climb,No Cloud,0,0,BTWN TWY C8 AND C7. SAW A BLACK SHADOW AND HEARD THE SPLASH AND SAW SOME DEBRIS ON WINDSHIELD.,5,1,0,0
315434,1,1,None,No damage,8/4/2011,Approach,Some Cloud,0,0,,5,0,0,0
315422,0,1,None,No damage,8/4/2011,Approach,Overcast,0,0,,624,1,0,0
315431,0,1,None,No damage,8/4/2011,Landing Roll,Some Cloud,0,0,NO DMG. ARPT CASE A11-12198.,855,1,0,0
315430,1,1,None,No damage,8/4/2011,Approach,Some Cloud,0,0,"ID BY SMITHSONIAN. NO DMG. F/O REPTD SEEING AND STRIKING ""MED SIZED BIRD"" ON THE ILS TO KLGA RWY 4, 2000 FT APPROX 7 MILES SW  FROM RWY END. SNARGE FOUND ON CAPT WINDSCREEN ON INSPN.",3012,1,0,0
315439,1,1,None,No damage,8/4/2011,Approach,Some Cloud,0,0,"ID BY SMITHSONIAN. NO WILDLF MATERIAL FOUND IN SAMPLE FOR ID. FINAL APRCH. ARPT CASE A11-12224.DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",5,1,0,0
315436,0,1,Engine Shut Down,Cause damage,8/4/2011,Take-off run,Some Cloud,0,0,ID BY SMITHSONIAN. ABORTED T/O. RWY 24 NEAR TWY B. THREE STATOR BLADES FOUND FROM RT ENG ON RWY. ONLY REMAINS/ENTRAILS FOUND SCATTERED ON RWY PAVEMENT. RECVRD AND SENT TO SI FOR ID. PILOT REPTD VISUALLY IDENTIFYING A LARGE BIRD WHILE ON ROLL SHORTLY BEFOR,2026,1,0,0
315880,0,1,None,No damage,8/4/2011,Climb,Some Cloud,0,0,,297,0,0,0
315309,0,1,None,No damage,8/5/2011,Take-off run,No Cloud,0,0,,5,0,0,0
315446,0,1,Other,No damage,8/5/2011,Take-off run,Some Cloud,0,0,"BLACK BIRD OR SMALLER. ROTATION. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",5,1,250,0
315308,1,1,None,No damage,8/5/2011,Approach,Some Cloud,0,0,STRUCK RADOME. NO VISIBLE DMG TO A/C. MX ADVISED.,0,0,0,0
315445,1,1,None,No damage,8/5/2011,Approach,No Cloud,0,0,NO KNOWN DMG. COMPANY WILL INSPECT A/C.,5,1,0,0
314586,0,1,None,No damage,8/5/2011,Approach,No Cloud,0,0,STRUCK BIRD ON SHORT FINAL. NO DMG. (DATA ENTRY NOTE: A/C = EMB 140),91,1,0,0
314895,0,1,None,No damage,8/5/2011,Approach,No Cloud,0,0,O2 SPOKE WITH F/O WHO SAID THEY WERE ABOUT 100' AGL. SML BIRD BOUNCED OFF OF CAPT'S WINDSHLD. O2 SAW SML SMEAR. RWY INSPN FOUND NO REMAINS.,5,1,0,0
315449,0,1,None,No damage,8/5/2011,Landing Roll,Some Cloud,0,0,ID BY SMITHSONIAN. NO DMG. UNABLE TO LOCATE WHERE BIRD HIT A/C.,2342,1,0,0
315310,0,1,None,No damage,8/5/2011,Take-off run,Overcast,0,0,ID BY SMITHSONIAN. ON ROTATION.,91,1,0,0
315457,0,1,None,No damage,8/5/2011,Landing Roll,No Cloud,0,0,ID BY USDA. SMITHSONIAN FOUND NO DNA OR FEATHER REMAINS IN SAMPLE. PILOT REPTD POSSIBLE STRIKE TO ATCT. WB AND OPS AGNT LOCATED FRESH PIECE OF BIRD  FROM RWY. ONE BLOOD SMEAR FOUND ON BOTTOM OF NOSE OF A/C. DNA SAMPLE COLLECTED TO CONFIRM ID. BARN SWALLOW,297,1,0,0
314585,0,1,Other,Cause damage,8/5/2011,Landing Roll,No Cloud,0,0,"DURING LDG ROLL, 3 DEER ENTERED THE RWY FROM LEFT SIDE AT A FAST PACE MOVING TOWARD THE CENTERLINE A FEW SECONDS LATER 1 DEER WAS STRUCK. THE NOSE GEAR COLLAPSED . A/C EXITED THE RWY. A/C WAS EVACUATED AND RWY CLOSED FOR OVER 3 HRS. RT LEADING EDGE AND UN",233,1,60000,0
315127,0,1,None,No damage,8/6/2011,Landing Roll,Overcast,0,0,,5,0,0,0
315123,0,1,None,No damage,8/6/2011,Landing Roll,No Cloud,0,0,PIREP STRIKING BIRD ON L/R OF RWY 27. INSPECTED RWY AND REMVD REMAINS OF A SCISSOR-TAILED FLYCATCHER ON TDZ MARKINGS. NO DMG TO A/C.,1725,1,0,0
315315,0,1,None,No damage,8/6/2011,Take-off run,Overcast,0,0,FOUND SPOT ON NOSE OF A/C.,91,1,0,0
315313,0,1,None,No damage,8/6/2011,Approach,Some Cloud,0,0,NO DMG TO A/C. SWALLOW?,5,0,1000,0
315126,0,1,None,No damage,8/6/2011,Take-off run,Overcast,0,0,ATIS WARNING. ONE STARLING STRUCK. NO REPTD DMG.,2,1,0,0
314595,0,1,None,No damage,8/6/2011,Approach,Some Cloud,0,0,ATIS WARNING. INSPN FOUND NO DMG.,5,1,0,0
315316,0,1,None,No damage,8/6/2011,Landing Roll,Some Cloud,0,0,ATIS WARNING.,2,1,0,0
315133,1,1,None,No damage,8/6/2011,Climb,Some Cloud,0,0,NO DMG TO A/C. BLOOD TRAIL DOWN RT SIDE OF FUSELAGE FOR APPROX THREE FT.,5,0,0,0
315124,0,1,None,No damage,8/6/2011,Landing Roll,No Cloud,0,0,PIREP BIRDSTRIKE ON L/R ON RWY 27. INSPECTED RWY AND REMVD CARCASS OF A KILLDEER ON 27 TDZ MARKINGS.,45,1,0,0
315130,0,1,None,No damage,8/6/2011,Landing Roll,Overcast,0,0,ON RWY 19 NEAR TWY F. PILOT REPTD SEEING ABOUT 30 WHILE ON L/R. FOUND JUVENILE EUROPEAN STARLING.,2,1,0,0
314592,0,1,None,No damage,8/6/2011,Climb,No Cloud,0,0,ID BY SMITHSONIAN. NO WILDLIFE REMAINS FOUND IN SAMPLE ONLY PLANT AND INSECT MATERIAL. SWA CAPT REPTD POSSIBLE BIRDSTRIKE (STARLING) ON DEPARTURE. MX IN HOU PERFORMED A STRIKE KIT AND TURNED OVER TO ARPT OPS FOR SUBMITTAL. CARCASS FOUND ON RWY,2,0,0,0
315467,0,1,None,No damage,8/7/2011,Take-off run,Overcast,0,0,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",5,0,0,0
315468,0,1,None,No damage,8/7/2011,Approach,No Cloud,0,0,,5,0,0,0
315471,1,1,None,No damage,8/7/2011,Descent,Some Cloud,0,0,HIT RADOME GLANCING BLOW. LATER FOUND BY MX TO GO INTO #2 ENG.,5,0,0,0
314594,0,1,None,No damage,8/7/2011,Take-off run,Some Cloud,0,0,BIRDSTRIKE RWY 30 ON DPETR. A/C PROCEDED TO DESTINATION. MWAA ADVISED OF POSSIBLE DEBRIS ON RWY. OPS FOUND REMAINS AT 3200' REMAINING.,297,1,0,0
315135,0,1,None,No damage,8/7/2011,Approach,No Cloud,0,0,ATIS AND NOTAM WARNING.,1,1,0,0
319527,0,1,Precautionary Landing,Cause damage,8/7/2011,Climb,Some Cloud,0,0,"A/C TOOK OFF FROM RWY 2/20. HIT HAWK AT 1,000 FT AND RETD TO LAND.",2026,0,0,0
315233,0,1,None,No damage,8/8/2011,Take-off run,No Cloud,0,0,,297,0,0,0
314600,0,1,None,No damage,8/8/2011,Landing Roll,No Cloud,0,0,,3494,0,0,0
315483,0,1,None,No damage,8/8/2011,Landing Roll,Overcast,0,0,,72,0,0,0
314598,1,1,,No damage,,,Some Cloud,0,0,BIRD STRIKE OCCURRED 1-2 MILES FROM T/O POINT. NO DMG. A/C RETD TO BSE FOR INSPN THEN BACK IN SERVICE.,5,0,0,0
315477,0,1,None,No damage,8/8/2011,Landing Roll,No Cloud,0,0,NO DMG TO A/C.,315,1,0,0
315488,0,1,None,No damage,8/8/2011,Approach,No Cloud,0,0,NO DMG.,5,1,0,0
315484,0,1,None,No damage,8/8/2011,Landing Roll,Some Cloud,0,0,STRIKE WITNESSED BY WS WILDLF SERV TECH. NO DMG PER AIRLINE. REMAINS FOUND ON RWY 4 @ H-J.,303,1,0,0
315494,0,1,None,No damage,8/8/2011,Take-off run,Overcast,0,0,,91,1,0,0
315476,0,1,None,No damage,8/8/2011,Landing Roll,Some Cloud,0,0,ID BY SMITHSONIAN. BIRD STRUCK TOP OF FUSELAGE. NO DMG TO A/C.,297,1,0,0
317657,1,1,,Cause damage,,,No Cloud,0,0,BIRD WAS STRUCK WHILE HELICOPTER WAS ENGAGED IN HOVER PRACTICE.,298,0,0,0
315235,0,1,None,No damage,8/9/2011,Approach,No Cloud,0,0,,5,0,0,0
315508,0,1,Aborted Take-off,No damage,8/9/2011,Take-off run,Some Cloud,0,0,NO DMG.,5,1,0,0
315511,0,1,None,No damage,8/9/2011,Landing Roll,No Cloud,0,0,,5,1,0,0
315523,0,1,None,No damage,8/9/2011,Landing Roll,Overcast,0,0,NO CARCASS FOUND. NO SNARGE AVAIL. NO DMG PER A/C MX.,5,1,0,0
315521,1,1,None,No damage,8/9/2011,Climb,No Cloud,0,0,"LOCATION REPTD AS 2 MILES, S OF RWY 13R.",0,1,0,0
315519,0,1,None,No damage,8/9/2011,Landing Roll,No Cloud,0,0,NO DMG TO A/C. PILOT OF A/C REPTD STRIKING ONE SMALL BANK SWALLOW WHILE LANDING RWY 16/34. BIRD FOUND ON RWY AND REMVD BY ARFF PERSONNEL.,315,0,0,0
314604,0,1,None,No damage,8/9/2011,Climb,Some Cloud,0,0,"STRUCK AT ROTATION. (PHASE REPTD AT T/O AND CLIMB ALT 100 AND 0, TOOK AVG)",45,1,0,0
315505,0,1,None,No damage,8/9/2011,Landing Roll,Some Cloud,0,0,TWY J.,297,1,0,0
315512,0,1,None,No damage,8/9/2011,Take-off run,Some Cloud,0,0,STRIKE REPTD BY PILOT. BIRD REMAINS FOUND INTACT ON RWY @ TWY P.,81,1,0,0
315504,0,1,None,No damage,8/9/2011,Landing Roll,No Cloud,0,0,PIREP REPT OF POSSIBLE BIRDSTRIKE ON RWY 17C/35C. RWY CLOSED FROM 1830L-1834L FOR SPECIAL INSPN AND A MOURNING DOVE REMAINS RECVRD AT TWY EJ INTXN. NO REPT OF A/C DMG.,91,1,0,0
315514,0,1,None,No damage,8/9/2011,Landing Roll,Some Cloud,0,0,ID BY SMITHSONIAN. NO DMG. OPS SHIFT MGR CKD RWY AND FOUND REMAINS ON RWY 29 AFTER A/C LANDED.,67,0,0,0
315517,0,1,None,No damage,8/9/2011,Landing Roll,No Cloud,0,0,ID BY SMITHSONIAN. FAA 6256. DNA. PER NOTAM.,1200,1,0,0
315536,0,1,None,No damage,8/10/2011,Take-off run,No Cloud,0,0,PILOT REPT: ON DEPT ROLL FROM RWY 31L AT APPROX 110 KNOTS WE HAD A SMALL FLOCK OF SMALL BIRDS CROSS IN FRONT OF A/C. HIT AT LEAST ONE ON TOP LT SIDE OF FUSELAGE. BIRDS APPEARED TOO HIGH TO BE INGESTED IN RT ENG. ALL ENG AND SYSTEMS PARAMETERS APPEARED NOR,5,0,0,0
314608,0,1,None,No damage,8/10/2011,Take-off run,No Cloud,0,0,"PILOT REPT: BIRD STRIKE ON NOSE DURING T/O. ALL INDICATIONS NORMAL AFTER STRIKE. REPTD TO ATC. LOGBOOK ENTRY. INSPN UPON LDG. NO DMG. PER ATC REQUEST, CALLED THEM WITH RESULTS OF INSPN.",5,0,0,0
315537,0,1,None,No damage,8/10/2011,Approach,No Cloud,0,0,NO DMG. LOCATION REPTD AS 0.5 MILES FROM KHOU.,5,1,0,0
315540,1,1,None,No damage,8/10/2011,Approach,Overcast,0,0,"SMEAR ON F/O WINDSHIELD. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",5,0,0,0
315527,0,1,None,No damage,8/10/2011,Climb,No Cloud,0,0,ARPT OPS RECVRD ONE CARCASS.,2,0,0,0
315885,0,1,None,No damage,8/10/2011,Approach,No Cloud,0,0,,5,0,0,0
